AvgSpeed,CodeSum,Cool,Date,Daytime,Depart,Depth,DewPoint,Heat,PrecipTotal,ResultDir,ResultSpeed,SeaLevel,SnowFall,Station,StnPressure,Sunrise,Sunrise_min,Sunset,Sunset_min,Tavg,Tmax,Tmin,Water1,WetBulb
4.5, , 0,2010-10-07,689,M,M,40,2,0.00,31,2.9,30.08,M,2,29.42,555,355,1724,1044,63,76,49,M,51
7.1, , 0,2010-10-08,686,M,M,37,1,0.00,24,7.0,30.03,M,2,29.37,556,356,1722,1042,64,79,49,M,51
4.2, , 7,2010-10-09,683,M,M,49,0,0.00,24,3.9,29.97,M,2,29.31,557,357,1720,1040,72,87,56,M,59
3.9, , 7,2010-10-10,681,M,M,50,0,0.00,25,3.7,29.88,M,2,29.23,558,358,1719,1039,72,84,59,M,59
4.3, , 4,2010-10-11,678,M,M,53,0,0.00,34,1.5,29.82,M,2,29.18,559,359,1717,1037,69,81,57,M,59
5.0, , 0,2010-10-12,675,M,M,54,0,0.00,6,3.1,29.91,M,2,29.26,600,360,1715,1035,65,76,54,M,59
8.3,TSRA, 0,2010-10-13,672,M,M,48,9,0.26,36,7.3,30.05,M,2,29.40,602,362,1714,1034,56,63,48,M,53
8.0, , 0,2010-10-14,669,M,M,32,10,0.00,27,6.5,29.96,M,2,29.28,603,363,1712,1032,55,66,43,M,45
9.2, , 0,2010-10-15,667,M,M,41,10,0.00,36,6.6,30.05,M,2,29.40,604,364,1711,1031,55,62,47,M,47
7.1, , 0,2010-10-16,664,M,M,39,7,0.00,22,6.4,30.04,M,2,29.38,605,365,1709,1029,58,71,44,M,48
5.3, , 0,2010-10-17,661,M,M,38,9,0.00,3,3.6,30.08,M,2,29.41,606,366,1707,1027,56,64,48,M,47
5.6, , 0,2010-10-18,659,M,M,41,12,0.00,5,4.1,30.02,M,2,29.35,607,367,1706,1026,53,60,45,M,47
6.4, , 0,2010-10-19,656,M,M,35,14,0.00,28,5.3,29.98,M,2,29.29,608,368,1704,1024,51,61,40,M,44
12.2, , 0,2010-10-20,653,M,M,35,7,  T,26,9.9,29.77,M,2,29.09,610,370,1703,1023,58,70,46,M,46
8.8, , 0,2010-10-21,650,M,M,29,16,0.00,30,8.5,29.96,M,2,29.31,611,371,1701,1021,49,56,41,M,40
5.1, , 0,2010-10-22,648,M,M,29,14,0.01,21,4.9,30.08,M,2,29.41,612,372,1660,1020,51,65,37,M,42
10.3,TSRA RA BR, 0,2010-10-23,645,M,M,43,4,0.21,20,9.8,29.95,M,2,29.26,613,373,1658,1018,61,67,54,M,52
8.5,TSRA, 0,2010-10-24,643,M,M,51,0,1.01,20,7.7,29.74,M,2,29.05,614,374,1657,1017,65,73,57,M,57
10.7,BR, 0,2010-10-25,640,M,M,56,0,0.01,19,10.1,29.50,M,2,28.80,616,376,1656,1016,65,72,57,M,60
21.4,RA BR, 0,2010-10-26,637,M,M,47,2,0.40,21,19.2,29.23,M,2,28.63,617,377,1654,1014,63,71,54,M,54
22.1, , 0,2010-10-27,635,M,M,31,11,0.00,25,20.8,29.60,M,2,29.00,618,378,1653,1013,54,65,43,M,45
15.2, , 0,2010-10-28,632,M,M,30,22,0.00,28,14.9,30.12,M,2,29.49,619,379,1651,1011,43,46,39,M,38
7.0, , 0,2010-10-29,630,M,M,26,23,0.00,24,5.3,30.25,M,2,29.55,620,380,1650,1010,42,50,33,M,36
13.3, , 0,2010-10-30,627,M,M,32,13,0.00,24,6.1,29.90,M,2,29.21,622,382,1649,1009,52,63,41,M,42
9.9, , 0,2010-10-31,624,M,M,31,19,0.00,3,9.0,30.20,M,2,29.55,623,383,1647,1007,46,52,39,M,40
11.6, , 0,2011-05-01,841,M,M,37,7,0.00,26,11.2,29.94,M,2,29.32,448,288,1849,1129,58,64,52,M,48
9.9, , 0,2011-05-02,843,M,M,31,13,0.00,36,4.6,30.16,M,2,29.52,447,287,1850,1130,52,60,43,M,42
8.7,DZ, 0,2011-05-03,845,M,M,30,20,  T,2,8.2,30.23,M,2,29.56,446,286,1851,1131,45,51,38,M,38
7.3, , 0,2011-05-04,848,M,M,29,18,0.00,3,4.9,30.37,M,2,29.70,444,284,1852,1132,47,57,37,M,40
10.9,RA, 0,2011-05-05,850,M,M,39,13,0.10,19,10.4,30.13,M,2,29.40,443,283,1853,1133,52,62,41,M,46
9.3,BR, 0,2011-05-06,853,M,M,39,8,0.00,27,7.9,29.87,M,2,29.18,442,282,1855,1135,57,69,45,M,49
7.9, , 0,2011-05-07,855,M,M,46,12,  T,5,5.3,29.84,M,2,29.18,441,281,1856,1136,53,60,46,M,50
7.8, , 0,2011-05-08,858,M,M,44,9,0.00,6,6.9,29.97,M,2,29.33,439,279,1857,1137,56,68,44,M,50
15.6, , 0,2011-05-09,860,M,M,46,2,  T,12,15.3,29.89,M,2,29.21,438,278,1858,1138,63,74,51,M,55
8.6,HZ,13,2011-05-10,862,M,M,60,0,0.00,17,7.3,29.71,M,2,29.06,437,277,1859,1139,78,91,64,M,66
6.4,BR HZ,13,2011-05-11,864,M,M,65,0,0.28,14,4.4,29.78,M,2,29.16,436,276,1860,1140,78,88,67,M,69
7.4,TS BR HZ,10,2011-05-12,866,M,M,61,0,0.02,19,4.3,29.78,M,2,29.13,435,275,1901,1141,75,87,63,M,66
11.5, , 0,2011-05-13,868,M,M,54,3,0.01,1,10.5,29.71,M,2,29.07,434,274,1902,1142,62,77,47,M,57
17.2,RA DZ BR, 0,2011-05-14,870,M,M,46,16,0.43,1,17.0,29.72,M,2,29.05,433,273,1903,1143,49,51,46,M,47
18.9,RA BR, 0,2011-05-15,872,M,M,38,20,0.37,1,18.8,29.84,M,2,29.19,432,272,1904,1144,45,48,42,M,42
14.1, , 0,2011-05-16,874,M,M,31,18,0.00,1,13.9,30.01,M,2,29.34,431,271,1905,1145,47,53,40,M,40
13.6, , 0,2011-05-17,876,M,M,35,15,0.00,2,13.1,29.95,M,2,29.27,430,270,1906,1146,50,60,40,M,44
7.0,RA BR HZ, 0,2011-05-18,878,M,M,49,9,0.03,1,6.6,29.88,M,2,29.21,429,269,1907,1147,56,61,50,M,51
5.0,BR HZ VCFG, 0,2011-05-19,880,M,M,53,3,0.00,2,3.0,30.00,M,2,29.36,428,268,1908,1148,62,73,50,M,55
6.2,BR, 0,2011-05-20,882,M,M,53,4,0.00,7,5.4,30.03,M,2,29.36,427,267,1909,1149,61,72,50,M,56
9.0,HZ, 0,2011-05-21,884,M,M,59,1,  T,15,8.1,29.87,M,2,29.20,426,266,1910,1150,64,76,51,M,62
11.6,TSRA,12,2011-05-22,886,M,M,59,0,0.12,18,11.2,29.69,M,2,29.02,425,265,1911,1151,77,88,65,M,65
12.5, , 8,2011-05-23,887,M,M,59,0,  T,24,11.3,29.61,M,2,28.98,425,265,1912,1152,73,80,65,M,64
11.5, , 0,2011-05-24,889,M,M,47,6,0.01,3,11.1,29.84,M,2,29.21,424,264,1913,1153,59,69,48,M,53
10.1,TSRA RA BR, 0,2011-05-25,891,M,M,53,3,1.90,3,7.8,29.65,M,2,28.97,423,263,1914,1154,62,75,49,M,55
18.9,RA BR, 0,2011-05-26,893,M,M,40,18,0.61,1,18.8,29.83,M,2,29.19,422,262,1915,1155,47,50,43,M,43
8.0,RA, 0,2011-05-27,894,M,M,41,15,0.01,4,6.6,29.94,M,2,29.27,422,262,1916,1156,50,58,42,M,46
5.8,TSRA RA DZ BR HZ, 0,2011-05-28,895,M,M,55,7,0.23,18,4.4,29.83,M,2,29.16,421,261,1916,1156,58,64,52,M,57
6.6,TSRA RA FG+ BR, 0,2011-05-29,896,M,M,60,0,0.92,11,3.6,29.86,M,2,29.23,421,261,1917,1157,65,72,57,M,61
11.6, ,13,2011-05-30,898,M,M,65,0,0.00,19,11.2,29.96,M,2,29.33,420,260,1918,1158,78,90,65,M,70
13.2,RA,14,2011-05-31,899,M,M,65,0,  T,22,12.4,30.02,M,2,29.41,420,260,1919,1159,79,88,69,M,70
11.5, , 8,2011-06-01,901,M,M,49,0,0.00,26,11.5,30.15,M,2,29.51,419,259,1920,1160,73,82,63,M,59
9.6,RA, 0,2011-06-02,901,M,M,45,2,  T,6,8.9,30.18,M,2,29.51,419,259,1920,1160,63,69,57,M,53
10.6,RA, 8,2011-06-03,903,M,M,61,0,0.18,16,10.0,30.03,M,2,29.37,418,258,1921,1161,73,88,57,M,67
8.1, ,14,2011-06-04,904,M,M,64,0,0.50,26,3.0,30.00,M,2,29.38,418,258,1922,1162,79,91,67,M,69
5.0, , 9,2011-06-05,906,M,M,55,0,0.01,8,2.7,30.06,M,2,29.41,417,257,1923,1163,74,84,63,M,62
8.6, ,13,2011-06-06,906,M,M,63,0,0.00,20,7.8,29.88,M,2,29.22,417,257,1923,1163,78,94,62,M,69
10.1, ,22,2011-06-07,907,M,M,64,0,0.00,23,9.7,29.80,M,2,29.18,417,257,1924,1164,87,96,77,M,72
12.1,TSRA BR,17,2011-06-08,908,M,M,63,0,0.69,23,9.3,29.80,M,2,29.20,417,257,1925,1165,82,96,67,M,71
12.0,TSRA BR, 0,2011-06-09,909,M,M,54,4,2.17,4,7.0,29.98,M,2,29.34,416,256,1925,1165,61,69,52,M,56
7.5,TS TSRA BR HZ, 0,2011-06-10,910,M,M,56,4,0.44,1,6.1,29.92,M,2,29.26,416,256,1926,1166,61,71,51,M,58
5.8,TSRA RA DZ BR, 0,2011-06-11,910,M,M,54,6,0.10,2,5.4,29.94,M,2,29.29,416,256,1926,1166,59,65,53,M,56
9.9, , 0,2011-06-12,911,M,M,45,7,0.00,2,9.4,30.09,M,2,29.44,416,256,1927,1167,58,64,51,M,52
8.7, , 0,2011-06-13,911,M,M,43,1,0.00,6,8.0,30.11,M,2,29.44,416,256,1927,1167,64,71,56,M,53
8.3, , 3,2011-06-14,912,M,M,49,0,0.00,9,7.8,30.00,M,2,29.31,416,256,1928,1168,68,77,58,M,57
11.2,TSRA RA BR, 0,2011-06-15,912,M,M,59,0,0.84,16,8.4,29.73,M,2,29.07,416,256,1928,1168,65,72,57,M,62
9.1,RA BR, 7,2011-06-16,913,M,M,59,0,0.03,26,6.6,29.75,M,2,29.12,416,256,1929,1169,72,81,62,M,63
6.2, , 8,2011-06-17,913,M,M,60,0,0.00,7,5.3,29.81,M,2,29.18,416,256,1929,1169,73,82,64,M,65
6.4, , 8,2011-06-18,913,M,M,62,0,0.00,8,4.5,29.80,M,2,29.16,416,256,1929,1169,73,83,63,M,66
4.9,BR, 9,2011-06-19,914,M,M,65,0,0.00,14,3.7,29.73,M,2,29.08,416,256,1930,1170,74,83,65,M,69
9.5,TSRA BR,10,2011-06-20,914,M,M,67,0,1.23,16,8.0,29.70,M,2,29.07,416,256,1930,1170,75,80,69,M,69
11.8,TSRA RA BR,14,2011-06-21,914,M,M,70,0,0.08,18,11.0,29.63,M,2,28.98,416,256,1930,1170,79,89,69,M,73
13.4, , 6,2011-06-22,914,M,M,62,0,0.02,21,12.9,29.59,M,2,28.95,417,257,1931,1171,71,75,66,M,65
13.5,RA BR, 3,2011-06-23,914,M,M,60,0,0.05,26,12.6,29.60,M,2,28.96,417,257,1931,1171,68,72,63,M,63
8.7, , 0,2011-06-24,914,M,M,55,1,0.00,29,8.5,29.76,M,2,29.13,417,257,1931,1171,64,68,60,M,59
5.8,RA, 5,2011-06-25,914,M,M,52,0,  T,9,3.9,29.91,M,2,29.28,417,257,1931,1171,70,78,61,M,60
7.0, , 7,2011-06-26,913,M,M,53,0,0.00,9,6.5,29.93,M,2,29.28,418,258,1931,1171,72,80,64,M,61
9.2,RA BR, 9,2011-06-27,913,M,M,64,0,0.14,21,6.4,29.79,M,2,29.15,418,258,1931,1171,74,80,67,M,67
8.6, , 8,2011-06-28,912,M,M,53,0,0.00,30,7.2,29.97,M,2,29.34,419,259,1931,1171,73,81,65,M,61
5.9, , 7,2011-06-29,912,M,M,55,0,0.00,8,3.9,30.04,M,2,29.41,419,259,1931,1171,72,80,63,M,62
10.6,TS TSRA RA VCTS,13,2011-06-30,912,M,M,61,0,0.03,16,9.2,29.99,M,2,29.34,419,259,1931,1171,78,89,66,M,67
10.8,TS RA,15,2011-07-01,911,M,M,63,0,0.01,18,10.4,29.95,M,2,29.31,420,260,1931,1171,80,89,70,M,68
7.5,BR,18,2011-07-02,911,M,M,71,0,0.00,23,3.1,29.94,M,2,29.31,420,260,1931,1171,83,93,73,M,74
6.1, ,13,2011-07-03,910,M,M,58,0,0.00,3,4.4,29.96,M,2,29.33,421,261,1931,1171,78,86,70,M,65
4.5,FU,13,2011-07-04,908,M,M,53,0,0.00,7,3.3,29.95,M,2,29.32,422,262,1930,1170,78,88,68,M,63
5.6, ,15,2011-07-05,908,M,M,59,0,0.00,26,4.9,29.94,M,2,29.31,422,262,1930,1170,80,92,67,M,68
7.3, ,14,2011-07-06,907,M,M,60,0,0.00,4,5.9,29.95,M,2,29.33,423,263,1930,1170,79,87,71,M,67
7.1,RA, 9,2011-07-07,907,M,M,55,0,0.07,7,5.7,29.93,M,2,29.28,423,263,1930,1170,74,81,66,M,63
6.5, ,11,2011-07-08,905,M,M,52,0,0.00,4,5.2,29.86,M,2,29.22,424,264,1929,1169,76,86,65,M,63
6.5, ,14,2011-07-09,904,M,M,60,0,0.00,18,5.4,29.90,M,2,29.27,425,265,1929,1169,79,90,67,M,68
8.1,HZ,18,2011-07-10,904,M,M,67,0,  T,19,7.8,29.87,M,2,29.23,425,265,1929,1169,83,91,75,M,72
8.0,TSRA BR,15,2011-07-11,902,M,M,70,0,0.13,24,5.3,29.81,M,2,29.18,426,266,1928,1168,80,90,70,M,74
7.0,RA,15,2011-07-12,901,M,M,64,0,0.01,4,4.5,29.92,M,2,29.31,427,267,1928,1168,80,88,71,M,69
12.2, , 5,2011-07-13,899,M,M,57,0,0.00,4,11.6,30.04,M,2,29.40,428,268,1927,1167,70,74,66,M,63
8.7, , 9,2011-07-14,899,M,M,56,0,0.00,9,7.3,30.00,M,2,29.35,428,268,1927,1167,74,82,65,M,63
6.8, ,14,2011-07-15,897,M,M,60,0,0.00,10,6.2,29.96,M,2,29.33,429,269,1926,1166,79,86,71,M,67
2.7, ,17,2011-07-16,895,M,M,60,0,0.00,19,2.5,30.00,M,2,29.38,430,270,1925,1165,82,90,74,M,68
7.2, ,20,2011-07-17,894,M,M,69,0,0.00,23,6.8,30.04,M,2,29.41,431,271,1925,1165,85,95,74,M,74
11.7,HZ,22,2011-07-18,892,M,M,74,0,  T,24,11.2,29.94,M,2,29.29,432,272,1924,1164,87,93,81,M,77
6.6,BR,21,2011-07-19,890,M,M,73,0,0.00,6,3.2,29.86,M,2,29.23,433,273,1923,1163,86,92,79,M,77
9.9,TS,24,2011-07-20,890,M,M,73,0,0.00,23,7.6,29.78,M,2,29.15,433,273,1923,1163,89,100,77,M,77
10.0, ,27,2011-07-21,888,M,M,72,0,0.00,26,5.3,29.77,M,2,29.16,434,274,1922,1162,92,101,82,M,77
8.2,TS TSRA BR,M,2011-07-22,886,M,M,70,M,0.14,10,3.8,29.86,M,2,29.23,435,275,1921,1161,M,100,71,M,74
4.9,TSRA RA BR VCTS,14,2011-07-23,884,M,M,70,0,0.04,20,0.7,29.93,M,2,29.28,436,276,1920,1160,79,87,70,M,73
5.7,TS TSRA VCFG,15,2011-07-24,882,M,M,69,0,0.02,20,0.7,29.95,M,2,29.32,437,277,1919,1159,80,87,72,M,72
6.1, ,17,2011-07-25,880,M,M,67,0,0.01,35,2.1,29.89,M,2,29.25,438,278,1918,1158,82,90,73,M,71
8.0, ,14,2011-07-26,879,M,M,62,0,0.01,6,5.9,29.86,M,2,29.23,439,279,1918,1158,79,85,72,M,68
9.9,TS BR,17,2011-07-27,877,M,M,66,0,  T,16,6.0,29.84,M,2,29.21,440,280,1917,1157,82,92,72,M,71
6.8,TS RA,16,2011-07-28,875,M,M,71,0,  T,21,3.3,29.87,M,2,29.26,441,281,1916,1156,81,88,74,M,74
5.6,TSRA BR,15,2011-07-29,873,M,M,69,0,0.36,4,3.5,29.96,M,2,29.34,442,282,1915,1155,80,86,74,M,72
3.4, ,15,2011-07-30,871,M,M,65,0,0.00,11,2.0,30.03,M,2,29.41,443,283,1914,1154,80,91,68,M,71
5.0, ,17,2011-07-31,869,M,M,69,0,0.00,23,4.5,30.04,M,2,29.41,444,284,1913,1153,82,91,73,M,73
5.9,BR HZ,19,2011-08-01,866,M,M,71,0,0.00,25,3.1,29.97,M,2,29.33,445,285,1911,1151,84,91,76,M,75
8.5,TS TSRA HZ,19,2011-08-02,864,M,M,73,0,0.28,20,8.0,29.75,M,2,29.10,446,286,1910,1150,84,93,74,M,77
10.3,BR,15,2011-08-03,862,M,M,66,0,0.00,1,9.6,29.78,M,2,29.16,447,287,1909,1149,80,87,73,M,71
6.7, ,11,2011-08-04,860,M,M,67,0,0.00,5,4.8,29.92,M,2,29.30,448,288,1908,1148,76,82,69,M,70
6.0, ,12,2011-08-05,858,M,M,68,0,  T,7,5.2,29.91,M,2,29.26,449,289,1907,1147,77,84,70,M,71
3.7,RA BR,14,2011-08-06,856,M,M,70,0,0.69,3,1.3,29.80,M,2,29.15,450,290,1906,1146,79,85,73,M,72
5.6,RA BR HZ,14,2011-08-07,853,M,M,69,0,0.49,26,3.6,29.73,M,2,29.09,451,291,1904,1144,79,87,70,M,72
5.8,TSRA RA BR,10,2011-08-08,851,M,M,67,0,0.29,6,2.8,29.70,M,2,29.06,452,292,1903,1143,75,80,69,M,70
11.6,BR, 9,2011-08-09,849,M,M,61,0,0.01,27,11.0,29.66,M,2,29.03,453,293,1902,1142,74,82,66,M,66
8.0, , 5,2011-08-10,846,M,M,54,0,0.00,31,4.4,29.82,M,2,29.20,454,294,1900,1140,70,78,62,M,61
4.2, , 6,2011-08-11,844,M,M,54,0,0.00,23,2.7,29.93,M,2,29.31,455,295,1859,1139,71,81,60,M,61
8.4, , 9,2011-08-12,842,M,M,57,0,0.00,19,8.2,29.93,M,2,29.28,456,296,1858,1138,74,82,65,M,64
7.8,TS TSRA GR RA BR,10,2011-08-13,839,M,M,63,0,0.93,24,5.3,29.84,M,2,29.20,457,297,1856,1136,75,84,66,M,66
12.6,RA, 4,2011-08-14,837,M,M,60,0,0.01,35,11.7,29.93,M,2,29.29,458,298,1855,1135,69,75,62,M,63
5.2, , 5,2011-08-15,835,M,M,55,0,0.00,5,2.7,29.96,M,2,29.33,459,299,1854,1134,70,80,59,M,62
3.0, , 8,2011-08-16,832,M,M,56,0,0.00,18,2.3,30.01,M,2,29.38,500,300,1852,1132,73,83,63,M,63
6.2, , 9,2011-08-17,830,M,M,61,0,0.00,21,6.0,30.01,M,2,29.36,501,301,1851,1131,74,83,65,M,67
5.2,HZ,13,2011-08-18,827,M,M,62,0,0.00,7,2.8,29.94,M,2,29.28,502,302,1849,1129,78,85,71,M,67
5.8, ,12,2011-08-19,825,M,M,62,0,0.00,13,4.7,29.87,M,2,29.23,503,303,1848,1128,77,86,67,M,68
4.9,TSRA RA BR, 9,2011-08-20,822,M,M,67,0,0.39,16,2.0,29.90,M,2,29.28,504,304,1846,1126,74,79,68,M,69
7.6,RA BR, 9,2011-08-21,820,M,M,58,0,0.01,32,7.0,29.95,M,2,29.32,505,305,1845,1125,74,81,66,M,64
3.5, , 7,2011-08-22,817,M,M,59,0,0.00,8,0.7,30.01,M,2,29.36,506,306,1843,1123,72,82,61,M,64
9.5,TSRA RA BR, 5,2011-08-23,814,M,M,62,0,0.40,20,8.4,29.86,M,2,29.18,508,308,1842,1122,70,74,66,M,65
11.0, ,16,2011-08-24,811,M,M,65,0,0.00,25,8.1,29.68,M,2,29.05,509,309,1840,1120,81,91,70,M,70
7.0, , 8,2011-08-25,809,M,M,59,0,0.00,2,3.1,29.93,M,2,29.33,510,310,1839,1119,73,80,65,M,64
3.4, , 7,2011-08-26,806,M,M,58,0,0.00,20,1.2,29.97,M,2,29.32,511,311,1837,1117,72,83,61,M,64
9.3, ,10,2011-08-27,803,M,M,61,0,0.00,1,8.1,29.91,M,2,29.26,512,312,1835,1115,75,83,67,M,66
9.2, , 4,2011-08-28,801,M,M,55,0,0.00,1,8.5,29.91,M,2,29.26,513,313,1834,1114,69,77,61,M,61
4.2, , 5,2011-08-29,798,M,M,57,0,0.00,6,1.1,30.00,M,2,29.36,514,314,1832,1112,70,78,61,M,62
6.8,RA, 7,2011-08-30,796,M,M,54,0,0.02,15,5.9,30.02,M,2,29.38,515,315,1831,1111,72,79,64,M,61
7.4, ,12,2011-08-31,793,M,M,64,0,0.05,17,5.4,29.94,M,2,29.29,516,316,1829,1109,77,88,65,M,69
6.3, ,19,2011-09-01,790,M,M,70,0,0.00,21,5.8,29.89,M,2,29.26,517,317,1827,1107,84,94,74,M,75
6.6, ,22,2011-09-02,788,M,M,69,0,  T,20,4.0,29.87,M,2,29.24,518,318,1826,1106,87,94,79,M,74
5.7, ,14,2011-09-03,785,M,M,68,0,0.15,20,1.2,29.85,M,2,29.21,519,319,1824,1104,79,87,71,M,71
11.5,RA, 2,2011-09-04,782,M,M,55,0,  T,32,10.7,29.92,M,2,29.29,520,320,1822,1102,67,74,60,M,61
16.6, , 0,2011-09-05,780,M,M,46,5,  T,36,15.9,30.07,M,2,29.43,521,321,1821,1101,60,67,53,M,53
14.3, , 0,2011-09-06,777,M,M,47,3,0.00,4,13.8,30.14,M,2,29.49,522,322,1819,1099,62,66,57,M,54
13.3, , 0,2011-09-07,774,M,M,47,1,0.00,2,12.4,30.13,M,2,29.47,523,323,1817,1097,64,70,58,M,55
15.2,RA DZ BR, 3,2011-09-08,771,M,M,54,0,0.06,2,14.9,30.03,M,2,29.36,524,324,1815,1095,68,74,62,M,59
8.4,RA BR, 3,2011-09-09,769,M,M,61,0,0.11,4,7.9,29.94,M,2,29.28,525,325,1814,1094,68,72,64,M,63
2.0,FG+ BR, 2,2011-09-10,766,M,M,60,0,0.01,14,0.9,29.99,M,2,29.34,526,326,1812,1092,67,76,58,M,63
4.7,BR, 7,2011-09-11,763,M,M,59,0,0.00,25,4.3,29.98,M,2,29.33,527,327,1810,1090,72,83,60,M,64
9.3, ,10,2011-09-12,761,M,M,59,0,0.00,23,9.2,29.90,M,2,29.24,528,328,1809,1089,75,86,64,M,65
7.8,HZ FU, 2,2011-09-13,758,M,M,55,0,0.00,31,3.4,29.89,M,2,29.26,529,329,1807,1087,67,76,58,M,61
M,RA BR HZ FU, 0,2011-09-14,755,M,M,45,11,  T,32,6.0,M,M,2,29.47,530,330,1805,1085,54,60,48,M,51
9.0, , 0,2011-09-15,752,M,M,36,13,0.00,36,7.2,30.32,M,2,29.67,531,331,1803,1083,52,60,44,M,45
3.7, , 0,2011-09-16,748,M,M,38,11,0.00,13,2.6,30.33,M,2,29.65,532,332,1760,1080,54,59,48,M,47
9.6, , 0,2011-09-17,745,M,M,44,4,0.00,11,8.7,30.27,M,2,29.59,533,333,1758,1078,61,69,52,M,52
8.0,RA DZ BR, 0,2011-09-18,741,M,M,54,4,0.34,14,7.4,30.11,M,2,29.41,535,335,1756,1076,61,66,56,M,57
5.8,RA BR, 0,2011-09-19,739,M,M,58,3,0.41,26,3.8,29.96,M,2,29.30,536,336,1755,1075,62,68,56,M,60
6.1,FG+ BCFG BR, 0,2011-09-20,736,M,M,54,1,0.01,17,5.8,29.99,M,2,29.33,537,337,1753,1073,64,75,53,M,58
10.3, , 0,2011-09-21,733,M,M,49,0,  T,24,9.4,29.94,M,2,29.29,538,338,1751,1071,65,72,57,M,56
7.2, , 0,2011-09-22,730,M,M,47,7,0.00,25,6.5,30.08,M,2,29.42,539,339,1749,1069,58,63,53,M,52
6.4,RA, 0,2011-09-23,728,M,M,46,10,0.02,36,4.1,30.05,M,2,29.38,540,340,1748,1068,55,62,48,M,51
5.3,RA BR, 0,2011-09-24,725,M,M,48,8,0.07,4,2.9,29.98,M,2,29.31,541,341,1746,1066,57,63,51,M,52
5.8,RA BR, 0,2011-09-25,722,M,M,53,6,0.23,13,4.7,29.87,M,2,29.18,542,342,1744,1064,59,65,53,M,55
12.4,RA BR, 0,2011-09-26,719,M,M,50,7,0.90,19,8.1,29.65,M,2,28.98,543,343,1742,1062,58,63,53,M,53
7.1,RA BR, 0,2011-09-27,717,M,M,53,6,0.25,5,2.4,29.70,M,2,29.05,544,344,1741,1061,59,63,54,M,55
6.7,RA BR, 0,2011-09-28,714,M,M,54,6,0.15,32,5.7,29.77,M,2,29.12,545,345,1739,1059,59,64,53,M,55
12.7,RA DZ BR, 0,2011-09-29,711,M,M,50,6,0.09,27,11.2,29.70,M,2,29.03,546,346,1737,1057,59,66,51,M,54
16.3,RA, 0,2011-09-30,708,M,M,42,12,0.17,34,15.4,30.00,M,2,29.37,547,347,1735,1055,53,58,47,M,47
11.2, , 0,2011-10-01,706,M,M,40,15,  T,35,10.7,30.26,M,2,29.59,548,348,1734,1054,50,56,44,M,45
4.6, , 0,2011-10-02,703,M,M,39,12,0.00,32,4.1,30.22,M,2,29.54,549,349,1732,1052,53,65,41,M,46
4.1, , 0,2011-10-03,700,M,M,44,7,0.00,2,3.6,30.20,M,2,29.54,550,350,1730,1050,58,70,45,M,50
1.7, , 0,2011-10-04,697,M,M,47,5,0.00,15,0.7,30.25,M,2,29.58,552,352,1729,1049,60,74,46,M,53
2.9, , 1,2011-10-05,694,M,M,47,0,0.00,17,1.3,30.21,M,2,29.55,553,353,1727,1047,66,80,52,M,55
4.6, , 4,2011-10-06,691,M,M,50,0,0.00,15,3.9,30.22,M,2,29.57,554,354,1725,1045,69,81,56,M,58
6.8, , 7,2011-10-07,689,M,M,51,0,0.00,17,6.4,30.24,M,2,29.59,555,355,1724,1044,72,84,59,M,59
6.9, , 7,2011-10-08,686,M,M,53,0,0.00,19,6.3,30.27,M,2,29.62,556,356,1722,1042,72,82,61,M,60
3.8, , 3,2011-10-09,683,M,M,51,0,0.00,10,3.1,30.28,M,2,29.62,557,357,1720,1040,68,80,56,M,58
6.4, , 3,2011-10-10,681,M,M,49,0,0.00,16,5.9,30.12,M,2,29.45,558,358,1719,1039,68,77,58,M,58
4.6, , 3,2011-10-11,678,M,M,52,0,0.00,13,3.8,29.97,M,2,29.29,559,359,1717,1037,68,78,58,M,59
6.8, , 2,2011-10-12,675,M,M,51,0,0.00,14,6.0,29.76,M,2,29.08,600,360,1715,1035,67,77,57,M,58
6.0,RA BR, 0,2011-10-13,672,M,M,55,7,0.49,24,2.8,29.53,M,2,28.87,602,362,1714,1034,58,64,52,M,57
15.3, , 0,2011-10-14,669,M,M,41,10,0.00,27,15.1,29.61,M,2,28.97,603,363,1712,1032,55,61,49,M,48
15.1, , 0,2011-10-15,667,M,M,36,11,0.00,26,14.9,29.81,M,2,29.18,604,364,1711,1031,54,61,47,M,46
8.1,RA, 0,2011-10-16,664,M,M,39,12,0.12,26,6.7,29.81,M,2,29.15,605,365,1709,1029,53,60,46,M,46
11.3, , 0,2011-10-17,661,M,M,33,16,0.00,25,11.2,29.86,M,2,29.18,606,366,1707,1027,49,57,40,M,42
7.2,RA DZ BR, 0,2011-10-18,659,M,M,38,18,0.02,36,5.3,29.83,M,2,29.15,607,367,1706,1026,47,54,40,M,43
19.9,RA BR, 0,2011-10-19,656,M,M,41,18,0.84,1,19.6,29.67,M,2,28.97,608,368,1704,1024,47,49,44,M,44
14.9,RA, 0,2011-10-20,653,M,M,38,21,0.07,31,14.4,29.69,M,2,29.05,610,370,1703,1023,44,46,42,M,42
5.7, , 0,2011-10-21,650,M,M,34,19,0.00,28,4.3,30.04,M,2,29.39,611,371,1701,1021,46,54,37,M,41
3.9, , 0,2011-10-22,648,M,M,37,13,0.00,21,3.7,30.03,M,2,29.35,612,372,1660,1020,52,66,38,M,45
