Date,Address,Species,Block,Street,Trap,AddressNumberAndStreet,Latitude,Longitude,AddressAccuracy,NumMosquitos,WnvPresent,AvgSpeed,CodeSum,Daytime,Depart,DewPoint,PrecipTotal,ResultDir,ResultSpeed,SeaLevel,StnPressure,Sunrise,Sunrise_min,Sunset,Sunset_min,Tavg,Tmax,Tmin,WetBulb,PrecipCat,NewCodeSum
2013-08-15,"1400 North Sacramento Avenue, Chicago, IL 60622, USA",CULEX PIPIENS/RESTUANS,14, N HUMBOLDT DR,T033,"1400  N HUMBOLDT DR, Chicago, IL",41.906638,-87.701431,9,18,0,5.0,None,835,0,50,0.0,22,4.5,30.13,29.47,459,299,1854,1134,66,74,57,58,No_Precip,1
2013-08-15,"1400 North Sacramento Avenue, Chicago, IL 60622, USA",CULEX RESTUANS,14, N HUMBOLDT DR,T033,"1400  N HUMBOLDT DR, Chicago, IL",41.906638,-87.701431,9,1,0,5.0,None,835,0,50,0.0,22,4.5,30.13,29.47,459,299,1854,1134,66,74,57,58,No_Precip,1
2013-08-15,"1400 North Sacramento Avenue, Chicago, IL 60622, USA",CULEX PIPIENS,14, N HUMBOLDT DR,T033,"1400  N HUMBOLDT DR, Chicago, IL",41.906638,-87.701431,9,32,0,5.0,None,835,0,50,0.0,22,4.5,30.13,29.47,459,299,1854,1134,66,74,57,58,No_Precip,1
2013-08-15,"South Vincennes Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,10, S VINCENNES,T089,"1000  S VINCENNES, Chicago, IL",41.723195000000004,-87.64997,5,2,0,5.0,None,835,0,50,0.0,22,4.5,30.13,29.47,459,299,1854,1134,66,74,57,58,No_Precip,1
2013-08-15,"South Vincennes Avenue, Chicago, IL, USA",CULEX RESTUANS,10, S VINCENNES,T089,"1000  S VINCENNES, Chicago, IL",41.723195000000004,-87.64997,5,3,0,5.0,None,835,0,50,0.0,22,4.5,30.13,29.47,459,299,1854,1134,66,74,57,58,No_Precip,1
2013-08-15,"South Vincennes Avenue, Chicago, IL, USA",CULEX PIPIENS,10, S VINCENNES,T089,"1000  S VINCENNES, Chicago, IL",41.723195000000004,-87.64997,5,4,0,5.0,None,835,0,50,0.0,22,4.5,30.13,29.47,459,299,1854,1134,66,74,57,58,No_Precip,1
2013-08-15,"University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA",CULEX PIPIENS/RESTUANS,11, S ASHLAND AVE,T090,"1100  S ASHLAND AVE, Chicago, IL",41.868077,-87.666901,9,9,0,5.0,None,835,0,50,0.0,22,4.5,30.13,29.47,459,299,1854,1134,66,74,57,58,No_Precip,1
2013-08-15,"4200 West 127th Street, Alsip, IL 60803, USA",CULEX PIPIENS/RESTUANS,42, W 127TH PL,T135,"4200  W 127TH PL, Chicago, IL",41.662014,-87.72460799999998,8,12,0,5.0,None,835,0,50,0.0,22,4.5,30.13,29.47,459,299,1854,1134,66,74,57,58,No_Precip,1
2013-08-15,"4200 West 127th Street, Alsip, IL 60803, USA",CULEX RESTUANS,42, W 127TH PL,T135,"4200  W 127TH PL, Chicago, IL",41.662014,-87.72460799999998,8,3,0,5.0,None,835,0,50,0.0,22,4.5,30.13,29.47,459,299,1854,1134,66,74,57,58,No_Precip,1
2013-08-15,"4200 West 127th Street, Alsip, IL 60803, USA",CULEX PIPIENS,42, W 127TH PL,T135,"4200  W 127TH PL, Chicago, IL",41.662014,-87.72460799999998,8,3,0,5.0,None,835,0,50,0.0,22,4.5,30.13,29.47,459,299,1854,1134,66,74,57,58,No_Precip,1
2013-08-15,"Chicago, IL, USA",CULEX RESTUANS,43, N ASHLAND AVE OVERPASS,T145,"4300  N ASHLAND AVE OVERPASS, Chicago, IL",41.878114000000004,-87.629798,3,1,0,5.0,None,835,0,50,0.0,22,4.5,30.13,29.47,459,299,1854,1134,66,74,57,58,No_Precip,1
2013-08-15,"Chicago, IL, USA",CULEX PIPIENS,43, N ASHLAND AVE OVERPASS,T145,"4300  N ASHLAND AVE OVERPASS, Chicago, IL",41.878114000000004,-87.629798,3,2,0,5.0,None,835,0,50,0.0,22,4.5,30.13,29.47,459,299,1854,1134,66,74,57,58,No_Precip,1
2013-08-15,"2800 North Francisco Avenue, Chicago, IL 60618, USA",CULEX PIPIENS/RESTUANS,28, N FRANCISCO AVE,T147,"2800  N FRANCISCO AVE, Chicago, IL",41.932094,-87.700117,8,7,0,5.0,None,835,0,50,0.0,22,4.5,30.13,29.47,459,299,1854,1134,66,74,57,58,No_Precip,1
2013-08-15,"2500 South Millard Avenue, Chicago, IL 60623, USA",CULEX PIPIENS/RESTUANS,25, S MILLARD AVE,T152,"2500  S MILLARD AVE, Chicago, IL",41.846075,-87.716277,9,2,0,5.0,None,835,0,50,0.0,22,4.5,30.13,29.47,459,299,1854,1134,66,74,57,58,No_Precip,1
2013-08-15,"2500 South Millard Avenue, Chicago, IL 60623, USA",CULEX PIPIENS,25, S MILLARD AVE,T152,"2500  S MILLARD AVE, Chicago, IL",41.846075,-87.716277,9,2,0,5.0,None,835,0,50,0.0,22,4.5,30.13,29.47,459,299,1854,1134,66,74,57,58,No_Precip,1
2013-08-15,"3500 West 116th Street, Chicago, IL 60655, USA",CULEX PIPIENS/RESTUANS,35, W 116TH ST,T158,"3500  W 116TH ST, Chicago, IL",41.682587,-87.707973,9,19,0,5.0,None,835,0,50,0.0,22,4.5,30.13,29.47,459,299,1854,1134,66,74,57,58,No_Precip,1
2013-08-15,"3500 West 116th Street, Chicago, IL 60655, USA",CULEX PIPIENS,35, W 116TH ST,T158,"3500  W 116TH ST, Chicago, IL",41.682587,-87.707973,9,21,0,5.0,None,835,0,50,0.0,22,4.5,30.13,29.47,459,299,1854,1134,66,74,57,58,No_Precip,1
2013-08-15,"3000 West 18th Street, Chicago, IL 60608, USA",CULEX PIPIENS/RESTUANS,30, W 18TH ST,T043,"3000  W 18TH ST, Chicago, IL",41.857402,-87.694991,8,7,0,5.0,None,835,0,50,0.0,22,4.5,30.13,29.47,459,299,1854,1134,66,74,57,58,No_Precip,1
2013-08-15,"3000 West 18th Street, Chicago, IL 60608, USA",CULEX PIPIENS,30, W 18TH ST,T043,"3000  W 18TH ST, Chicago, IL",41.857402,-87.694991,8,12,0,5.0,None,835,0,50,0.0,22,4.5,30.13,29.47,459,299,1854,1134,66,74,57,58,No_Precip,1
2013-08-15,"1100 South California Avenue, Chicago, IL 60612, USA",CULEX PIPIENS/RESTUANS,11, S CALIFORNIA,T047,"1100  S CALIFORNIA, Chicago, IL",41.868142,-87.696269,9,22,1,5.0,None,835,0,50,0.0,22,4.5,30.13,29.47,459,299,1854,1134,66,74,57,58,No_Precip,1
2013-08-15,"1100 South California Avenue, Chicago, IL 60612, USA",CULEX PIPIENS,11, S CALIFORNIA,T047,"1100  S CALIFORNIA, Chicago, IL",41.868142,-87.696269,9,29,1,5.0,None,835,0,50,0.0,22,4.5,30.13,29.47,459,299,1854,1134,66,74,57,58,No_Precip,1
2013-08-15,"1000 North Central Park Avenue, Chicago, IL 60651, USA",CULEX PIPIENS/RESTUANS,10, N CENTRAL PARK DR,T030,"1000  N CENTRAL PARK DR, Chicago, IL",41.899229999999996,-87.716788,9,13,1,5.0,None,835,0,50,0.0,22,4.5,30.13,29.47,459,299,1854,1134,66,74,57,58,No_Precip,1
2013-08-15,"1000 North Central Park Avenue, Chicago, IL 60651, USA",CULEX PIPIENS/RESTUANS,10, N CENTRAL PARK DR,T030,"1000  N CENTRAL PARK DR, Chicago, IL",41.899229999999996,-87.716788,9,41,1,5.0,None,835,0,50,0.0,22,4.5,30.13,29.47,459,299,1854,1134,66,74,57,58,No_Precip,1
2013-08-15,"1000 North Central Park Avenue, Chicago, IL 60651, USA",CULEX RESTUANS,10, N CENTRAL PARK DR,T030,"1000  N CENTRAL PARK DR, Chicago, IL",41.899229999999996,-87.716788,9,22,0,5.0,None,835,0,50,0.0,22,4.5,30.13,29.47,459,299,1854,1134,66,74,57,58,No_Precip,1
2013-08-15,"1000 North Central Park Avenue, Chicago, IL 60651, USA",CULEX PIPIENS,10, N CENTRAL PARK DR,T030,"1000  N CENTRAL PARK DR, Chicago, IL",41.899229999999996,-87.716788,9,40,0,5.0,None,835,0,50,0.0,22,4.5,30.13,29.47,459,299,1854,1134,66,74,57,58,No_Precip,1
2013-08-15,"1000 North Central Park Avenue, Chicago, IL 60651, USA",CULEX PIPIENS,10, N CENTRAL PARK DR,T030,"1000  N CENTRAL PARK DR, Chicago, IL",41.899229999999996,-87.716788,9,50,0,5.0,None,835,0,50,0.0,22,4.5,30.13,29.47,459,299,1854,1134,66,74,57,58,No_Precip,1
2013-08-15,"3300 West 104th Street, Chicago, IL 60655, USA",CULEX PIPIENS/RESTUANS,33, W 104TH ST,T095,"3300  W 104TH ST, Chicago, IL",41.704336,-87.70373599999998,8,5,0,5.0,None,835,0,50,0.0,22,4.5,30.13,29.47,459,299,1854,1134,66,74,57,58,No_Precip,1
2013-08-15,"1700 North Pulaski Road, Chicago, IL 60639, USA",CULEX PIPIENS/RESTUANS,17, N PULASKI RD,T039,"1700  N PULASKI RD, Chicago, IL",41.911823999999996,-87.726737,9,2,0,5.0,None,835,0,50,0.0,22,4.5,30.13,29.47,459,299,1854,1134,66,74,57,58,No_Precip,1
2013-08-15,"2200 West 51st Street, Chicago, IL 60609, USA",CULEX PIPIENS/RESTUANS,22, W 51ST ST,T061,"2200  W 51ST ST, Chicago, IL",41.801179,-87.679447,8,12,0,5.0,None,835,0,50,0.0,22,4.5,30.13,29.47,459,299,1854,1134,66,74,57,58,No_Precip,1
2013-08-15,"2200 West 51st Street, Chicago, IL 60609, USA",CULEX RESTUANS,22, W 51ST ST,T061,"2200  W 51ST ST, Chicago, IL",41.801179,-87.679447,8,14,0,5.0,None,835,0,50,0.0,22,4.5,30.13,29.47,459,299,1854,1134,66,74,57,58,No_Precip,1
2013-08-15,"2200 West 51st Street, Chicago, IL 60609, USA",CULEX PIPIENS,22, W 51ST ST,T061,"2200  W 51ST ST, Chicago, IL",41.801179,-87.679447,8,33,1,5.0,None,835,0,50,0.0,22,4.5,30.13,29.47,459,299,1854,1134,66,74,57,58,No_Precip,1
2013-08-15,"3500 West 51st Street, Chicago, IL 60632, USA",CULEX RESTUANS,35, W 51ST ST,T062,"3500  W 51ST ST, Chicago, IL",41.800737,-87.71188000000002,8,3,0,5.0,None,835,0,50,0.0,22,4.5,30.13,29.47,459,299,1854,1134,66,74,57,58,No_Precip,1
2013-08-15,"3500 West 51st Street, Chicago, IL 60632, USA",CULEX PIPIENS,35, W 51ST ST,T062,"3500  W 51ST ST, Chicago, IL",41.800737,-87.71188000000002,8,3,0,5.0,None,835,0,50,0.0,22,4.5,30.13,29.47,459,299,1854,1134,66,74,57,58,No_Precip,1
2013-08-15,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",CULEX PIPIENS/RESTUANS,52, W 63RD ST,T065,"5200  W 63RD ST, Chicago, IL",41.778296999999995,-87.752411,9,6,0,5.0,None,835,0,50,0.0,22,4.5,30.13,29.47,459,299,1854,1134,66,74,57,58,No_Precip,1
2013-08-15,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",CULEX RESTUANS,52, W 63RD ST,T065,"5200  W 63RD ST, Chicago, IL",41.778296999999995,-87.752411,9,2,0,5.0,None,835,0,50,0.0,22,4.5,30.13,29.47,459,299,1854,1134,66,74,57,58,No_Precip,1
2013-08-15,"6700 South Kedzie Avenue, Chicago, IL 60629, USA",CULEX PIPIENS/RESTUANS,67, S KEDZIE AVE,T066,"6700  S KEDZIE AVE, Chicago, IL",41.77166,-87.703047,8,40,0,5.0,None,835,0,50,0.0,22,4.5,30.13,29.47,459,299,1854,1134,66,74,57,58,No_Precip,1
2013-08-15,"6700 South Kedzie Avenue, Chicago, IL 60629, USA",CULEX PIPIENS,67, S KEDZIE AVE,T066,"6700  S KEDZIE AVE, Chicago, IL",41.77166,-87.703047,8,31,1,5.0,None,835,0,50,0.0,22,4.5,30.13,29.47,459,299,1854,1134,66,74,57,58,No_Precip,1
2013-08-15,"2200 West 69th Street, Chicago, IL 60636, USA",CULEX PIPIENS/RESTUANS,22, W 69TH ST,T069,"2200  W 69TH ST, Chicago, IL",41.768388,-87.678649,8,5,0,5.0,None,835,0,50,0.0,22,4.5,30.13,29.47,459,299,1854,1134,66,74,57,58,No_Precip,1
2013-08-15,"2200 West 69th Street, Chicago, IL 60636, USA",CULEX PIPIENS,22, W 69TH ST,T069,"2200  W 69TH ST, Chicago, IL",41.768388,-87.678649,8,34,0,5.0,None,835,0,50,0.0,22,4.5,30.13,29.47,459,299,1854,1134,66,74,57,58,No_Precip,1
2013-08-15,"1000 East 67th Street, Chicago, IL 60637, USA",CULEX PIPIENS,10, E 67TH ST,T073,"1000  E 67TH ST, Chicago, IL",41.773215,-87.60088,8,11,0,5.0,None,835,0,50,0.0,22,4.5,30.13,29.47,459,299,1854,1134,66,74,57,58,No_Precip,1
2013-08-15,"3900 South Ashland Avenue, Chicago, IL 60609, USA",CULEX PIPIENS/RESTUANS,39, S ASHLAND AVE,T074,"3900  S ASHLAND AVE, Chicago, IL",41.822536,-87.66634300000004,9,11,0,5.0,None,835,0,50,0.0,22,4.5,30.13,29.47,459,299,1854,1134,66,74,57,58,No_Precip,1
2013-08-15,"3900 South Ashland Avenue, Chicago, IL 60609, USA",CULEX PIPIENS,39, S ASHLAND AVE,T074,"3900  S ASHLAND AVE, Chicago, IL",41.822536,-87.66634300000004,9,24,0,5.0,None,835,0,50,0.0,22,4.5,30.13,29.47,459,299,1854,1134,66,74,57,58,No_Precip,1
2013-08-15,"6400 South Stony Island Avenue, Chicago, IL 60637, USA",CULEX PIPIENS,64, S STONY ISLAND AVE,T077,"6400  S STONY ISLAND AVE, Chicago, IL",41.778748,-87.586427,8,2,0,5.0,None,835,0,50,0.0,22,4.5,30.13,29.47,459,299,1854,1134,66,74,57,58,No_Precip,1
2013-08-15,"7100 South South Shore Drive, Chicago, IL 60649, USA",CULEX PIPIENS/RESTUANS,71, S SOUTH SHORE DR,T079,"7100  S SOUTH SHORE DR, Chicago, IL",41.766202,-87.562889,9,20,0,5.0,None,835,0,50,0.0,22,4.5,30.13,29.47,459,299,1854,1134,66,74,57,58,No_Precip,1
2013-08-15,"7700 South Eberhart Avenue, Chicago, IL 60619, USA",CULEX PIPIENS/RESTUANS,77, S EBERHART AVE,T080,"7700  S EBERHART AVE, Chicago, IL",41.754676,-87.612922,9,13,0,5.0,None,835,0,50,0.0,22,4.5,30.13,29.47,459,299,1854,1134,66,74,57,58,No_Precip,1
2013-08-15,"7700 South Eberhart Avenue, Chicago, IL 60619, USA",CULEX RESTUANS,77, S EBERHART AVE,T080,"7700  S EBERHART AVE, Chicago, IL",41.754676,-87.612922,9,11,0,5.0,None,835,0,50,0.0,22,4.5,30.13,29.47,459,299,1854,1134,66,74,57,58,No_Precip,1
2013-08-15,"7700 South Eberhart Avenue, Chicago, IL 60619, USA",CULEX PIPIENS,77, S EBERHART AVE,T080,"7700  S EBERHART AVE, Chicago, IL",41.754676,-87.612922,9,23,0,5.0,None,835,0,50,0.0,22,4.5,30.13,29.47,459,299,1854,1134,66,74,57,58,No_Precip,1
2013-08-15,"5000 South Union Avenue, Chicago, IL 60609, USA",CULEX PIPIENS,50, S UNION AVE,T082,"5000  S UNION AVE, Chicago, IL",41.803422999999995,-87.642984,8,10,0,5.0,None,835,0,50,0.0,22,4.5,30.13,29.47,459,299,1854,1134,66,74,57,58,No_Precip,1
2013-08-15,"7900 South South Chicago Avenue, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,79, S CHICAGO AVE,T083,"7900  S CHICAGO AVE, Chicago, IL",41.754292,-87.590773,9,3,0,5.0,None,835,0,50,0.0,22,4.5,30.13,29.47,459,299,1854,1134,66,74,57,58,No_Precip,1
2013-08-15,"5200 South Kolmar Avenue, Chicago, IL 60632, USA",CULEX PIPIENS/RESTUANS,52, S KOLMAR,T114,"5200  S KOLMAR, Chicago, IL",41.798697,-87.736812,8,40,0,5.0,None,835,0,50,0.0,22,4.5,30.13,29.47,459,299,1854,1134,66,74,57,58,No_Precip,1
2013-08-15,"5200 South Kolmar Avenue, Chicago, IL 60632, USA",CULEX RESTUANS,52, S KOLMAR,T114,"5200  S KOLMAR, Chicago, IL",41.798697,-87.736812,8,6,0,5.0,None,835,0,50,0.0,22,4.5,30.13,29.47,459,299,1854,1134,66,74,57,58,No_Precip,1
2013-08-15,"5200 South Kolmar Avenue, Chicago, IL 60632, USA",CULEX PIPIENS,52, S KOLMAR,T114,"5200  S KOLMAR, Chicago, IL",41.798697,-87.736812,8,11,0,5.0,None,835,0,50,0.0,22,4.5,30.13,29.47,459,299,1854,1134,66,74,57,58,No_Precip,1
2013-08-15,"3700 South Pulaski Road, Chicago, IL 60623, USA",CULEX PIPIENS/RESTUANS,37, S PULASKI RD,T063,"3700  S PULASKI RD, Chicago, IL",41.82561,-87.726549,9,3,0,5.0,None,835,0,50,0.0,22,4.5,30.13,29.47,459,299,1854,1134,66,74,57,58,No_Precip,1
2013-08-15,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,12, S DOTY AVE,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,5,0,5.0,None,835,0,50,0.0,22,4.5,30.13,29.47,459,299,1854,1134,66,74,57,58,No_Precip,1
2013-08-15,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.72646500000001,-87.585413,5,7,0,5.0,None,835,0,50,0.0,22,4.5,30.13,29.47,459,299,1854,1134,66,74,57,58,No_Precip,1
2013-08-15,"South Brandon Avenue, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,13, S BRANDON,T209,"1300  S BRANDON, Chicago, IL",41.740641,-87.546587,5,10,0,5.0,None,835,0,50,0.0,22,4.5,30.13,29.47,459,299,1854,1134,66,74,57,58,No_Precip,1
2013-08-15,"South Brandon Avenue, Chicago, IL 60617, USA",CULEX RESTUANS,13, S BRANDON,T209,"1300  S BRANDON, Chicago, IL",41.740641,-87.546587,5,11,0,5.0,None,835,0,50,0.0,22,4.5,30.13,29.47,459,299,1854,1134,66,74,57,58,No_Precip,1
2013-08-15,"South Brandon Avenue, Chicago, IL 60617, USA",CULEX PIPIENS,13, S BRANDON,T209,"1300  S BRANDON, Chicago, IL",41.740641,-87.546587,5,27,0,5.0,None,835,0,50,0.0,22,4.5,30.13,29.47,459,299,1854,1134,66,74,57,58,No_Precip,1
2013-08-15,"2400 East 105th Street, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,24, E 105TH ST,T128,"2400  E 105TH ST, Chicago, IL",41.704572,-87.56566600000002,8,7,0,5.0,None,835,0,50,0.0,22,4.5,30.13,29.47,459,299,1854,1134,66,74,57,58,No_Precip,1
2013-08-15,"2400 East 105th Street, Chicago, IL 60617, USA",CULEX PIPIENS,24, E 105TH ST,T128,"2400  E 105TH ST, Chicago, IL",41.704572,-87.56566600000002,8,39,0,5.0,None,835,0,50,0.0,22,4.5,30.13,29.47,459,299,1854,1134,66,74,57,58,No_Precip,1
2013-08-15,"8900 South Muskegon Avenue, Chicago, IL 60617, USA",CULEX PIPIENS,89, S MUSKEGON AVE,T099,"8900  S MUSKEGON AVE, Chicago, IL",41.733643,-87.55551,8,3,0,5.0,None,835,0,50,0.0,22,4.5,30.13,29.47,459,299,1854,1134,66,74,57,58,No_Precip,1
2013-08-15,"South Cottage Grove Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,10, S COTTAGE GROVE,T102,"1000  S COTTAGE GROVE, Chicago, IL",41.750498,-87.605294,5,4,0,5.0,None,835,0,50,0.0,22,4.5,30.13,29.47,459,299,1854,1134,66,74,57,58,No_Precip,1
2013-08-15,"4000 East 130th Street, Chicago, IL 60633, USA",CULEX PIPIENS/RESTUANS,40, E 130TH ST,T221,"4000  E 130TH ST, Chicago, IL",41.659112,-87.53869300000002,8,23,0,5.0,None,835,0,50,0.0,22,4.5,30.13,29.47,459,299,1854,1134,66,74,57,58,No_Precip,1
2013-08-15,"4800 West Montana Street, Chicago, IL 60639, USA",CULEX PIPIENS/RESTUANS,48, W MONTANA ST,T222,"4800  W MONTANA ST, Chicago, IL",41.925197999999995,-87.746381,8,2,0,5.0,None,835,0,50,0.0,22,4.5,30.13,29.47,459,299,1854,1134,66,74,57,58,No_Precip,1
2013-08-15,"8200 South Kostner Avenue, Chicago, IL 60652, USA",CULEX PIPIENS,82, S KOSTNER AVE,T225,"8200  S KOSTNER AVE, Chicago, IL",41.743402,-87.731435,8,21,0,5.0,None,835,0,50,0.0,22,4.5,30.13,29.47,459,299,1854,1134,66,74,57,58,No_Precip,1
2013-08-15,"East 91st Place, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,65, E 91ST PL,T227,"6500  E 91ST PL, Chicago, IL",41.728495,-87.60096300000002,5,40,1,5.0,None,835,0,50,0.0,22,4.5,30.13,29.47,459,299,1854,1134,66,74,57,58,No_Precip,1
2013-08-15,"East 91st Place, Chicago, IL, USA",CULEX RESTUANS,65, E 91ST PL,T227,"6500  E 91ST PL, Chicago, IL",41.728495,-87.60096300000002,5,23,0,5.0,None,835,0,50,0.0,22,4.5,30.13,29.47,459,299,1854,1134,66,74,57,58,No_Precip,1
2013-08-15,"East 91st Place, Chicago, IL, USA",CULEX PIPIENS,65, E 91ST PL,T227,"6500  E 91ST PL, Chicago, IL",41.728495,-87.60096300000002,5,11,0,5.0,None,835,0,50,0.0,22,4.5,30.13,29.47,459,299,1854,1134,66,74,57,58,No_Precip,1
2013-08-15,"1700 West Addison Street, Chicago, IL 60613, USA",CULEX PIPIENS/RESTUANS,17, W ADDISON ST,T224,"1700  W ADDISON ST, Chicago, IL",41.94722700000001,-87.67145699999998,9,26,0,5.0,None,835,0,50,0.0,22,4.5,30.13,29.47,459,299,1854,1134,66,74,57,58,No_Precip,1
2013-08-15,"1700 West Addison Street, Chicago, IL 60613, USA",CULEX RESTUANS,17, W ADDISON ST,T224,"1700  W ADDISON ST, Chicago, IL",41.94722700000001,-87.67145699999998,9,3,0,5.0,None,835,0,50,0.0,22,4.5,30.13,29.47,459,299,1854,1134,66,74,57,58,No_Precip,1
2013-08-15,"1700 West Addison Street, Chicago, IL 60613, USA",CULEX PIPIENS,17, W ADDISON ST,T224,"1700  W ADDISON ST, Chicago, IL",41.94722700000001,-87.67145699999998,9,1,0,5.0,None,835,0,50,0.0,22,4.5,30.13,29.47,459,299,1854,1134,66,74,57,58,No_Precip,1
2013-08-15,"West Garfield Boulevard, Chicago, IL, USA",CULEX PIPIENS,90, W GARFIELD BLVD,T226,"9000  W GARFIELD BLVD, Chicago, IL",41.793818,-87.654234,5,12,1,5.0,None,835,0,50,0.0,22,4.5,30.13,29.47,459,299,1854,1134,66,74,57,58,No_Precip,1
2013-08-15,"1300 North Laramie Avenue, Chicago, IL 60651, USA",CULEX PIPIENS/RESTUANS,13, N LARAMIE AVE,T230,"1300  N LARAMIE AVE, Chicago, IL",41.904194,-87.756155,9,15,1,5.0,None,835,0,50,0.0,22,4.5,30.13,29.47,459,299,1854,1134,66,74,57,58,No_Precip,1
2013-08-15,"5100 West 72nd Street, Chicago, IL 60638, USA",CULEX PIPIENS/RESTUANS,51, W 72ND ST,T035,"5100  W 72ND ST, Chicago, IL",41.763733,-87.742302,8,18,0,5.0,None,835,0,50,0.0,22,4.5,30.13,29.47,459,299,1854,1134,66,74,57,58,No_Precip,1
2013-08-15,"1700 North Ashland Avenue, Chicago, IL 60622, USA",CULEX PIPIENS/RESTUANS,17, N ASHLAND AVE,T232,"1700  N ASHLAND AVE, Chicago, IL",41.912563,-87.66805500000002,9,5,0,5.0,None,835,0,50,0.0,22,4.5,30.13,29.47,459,299,1854,1134,66,74,57,58,No_Precip,1
2013-08-15,"1700 North Ashland Avenue, Chicago, IL 60622, USA",CULEX RESTUANS,17, N ASHLAND AVE,T232,"1700  N ASHLAND AVE, Chicago, IL",41.912563,-87.66805500000002,9,4,0,5.0,None,835,0,50,0.0,22,4.5,30.13,29.47,459,299,1854,1134,66,74,57,58,No_Precip,1
2013-08-15,"4200 West 65th Street, Chicago, IL 60621, USA",CULEX PIPIENS/RESTUANS,42, W 65TH ST,T235,"4200  W 65TH ST, Chicago, IL",41.776428,-87.627096,8,34,1,5.0,None,835,0,50,0.0,22,4.5,30.13,29.47,459,299,1854,1134,66,74,57,58,No_Precip,1
2013-08-15,"4200 West 65th Street, Chicago, IL 60621, USA",CULEX RESTUANS,42, W 65TH ST,T235,"4200  W 65TH ST, Chicago, IL",41.776428,-87.627096,8,7,1,5.0,None,835,0,50,0.0,22,4.5,30.13,29.47,459,299,1854,1134,66,74,57,58,No_Precip,1
2013-08-15,"4200 West 65th Street, Chicago, IL 60621, USA",CULEX PIPIENS,42, W 65TH ST,T235,"4200  W 65TH ST, Chicago, IL",41.776428,-87.627096,8,3,0,5.0,None,835,0,50,0.0,22,4.5,30.13,29.47,459,299,1854,1134,66,74,57,58,No_Precip,1
2013-08-15,"2100 North Cannon Drive, Chicago, IL 60614, USA",CULEX PIPIENS/RESTUANS,21, N CANNON DR,T054C,"2100  N CANNON DR, Chicago, IL",41.925652,-87.63359,8,15,0,5.0,None,835,0,50,0.0,22,4.5,30.13,29.47,459,299,1854,1134,66,74,57,58,No_Precip,1
2013-08-15,"2100 North Cannon Drive, Chicago, IL 60614, USA",CULEX PIPIENS,21, N CANNON DR,T054C,"2100  N CANNON DR, Chicago, IL",41.925652,-87.63359,8,45,1,5.0,None,835,0,50,0.0,22,4.5,30.13,29.47,459,299,1854,1134,66,74,57,58,No_Precip,1
2013-08-22,"2500 West Grand Avenue, Chicago, IL 60654, USA",CULEX PIPIENS/RESTUANS,25, W GRAND AVE,T046,"2500  W GRAND AVE, Chicago, IL",41.891118,-87.65449100000002,8,19,0,7.0,RA,817,0,66,0.36,24,2.5,30.05,29.42,506,306,1843,1123,73,78,67,68,Trace,0
2013-08-22,"2500 West Grand Avenue, Chicago, IL 60654, USA",CULEX RESTUANS,25, W GRAND AVE,T046,"2500  W GRAND AVE, Chicago, IL",41.891118,-87.65449100000002,8,2,0,7.0,RA,817,0,66,0.36,24,2.5,30.05,29.42,506,306,1843,1123,73,78,67,68,Trace,0
2013-08-22,"2500 West Grand Avenue, Chicago, IL 60654, USA",CULEX PIPIENS,25, W GRAND AVE,T046,"2500  W GRAND AVE, Chicago, IL",41.891118,-87.65449100000002,8,3,0,7.0,RA,817,0,66,0.36,24,2.5,30.05,29.42,506,306,1843,1123,73,78,67,68,Trace,0
2013-08-22,"1100 Roosevelt Road, Chicago, IL 60608, USA",CULEX PIPIENS/RESTUANS,11, W ROOSEVELT,T048,"1100  W ROOSEVELT, Chicago, IL",41.867108,-87.654224,8,31,1,7.0,RA,817,0,66,0.36,24,2.5,30.05,29.42,506,306,1843,1123,73,78,67,68,Trace,0
2013-08-22,"1100 Roosevelt Road, Chicago, IL 60608, USA",CULEX PIPIENS/RESTUANS,11, W ROOSEVELT,T048,"1100  W ROOSEVELT, Chicago, IL",41.867108,-87.654224,8,27,0,7.0,RA,817,0,66,0.36,24,2.5,30.05,29.42,506,306,1843,1123,73,78,67,68,Trace,0
2013-08-22,"1100 Roosevelt Road, Chicago, IL 60608, USA",CULEX RESTUANS,11, W ROOSEVELT,T048,"1100  W ROOSEVELT, Chicago, IL",41.867108,-87.654224,8,5,0,7.0,RA,817,0,66,0.36,24,2.5,30.05,29.42,506,306,1843,1123,73,78,67,68,Trace,0
